date,trend_log_return
2015-01-29,0.01600034134644112
2015-01-30,-0.08269171584511341
2015-01-31,-0.03509131981127006
2015-02-01,0.03509131981127019
2015-02-02,-0.09015109699429745
2015-02-03,0.21936282847430366
2015-02-04,-0.11211729812070612
2015-02-05,0.049596941139372186
2015-02-06,-0.03278982282299084
2015-02-07,0.11034805716886541
2015-02-08,0.04380262265839284
2015-02-09,-0.07410797215372185
2015-02-10,0.04512043528046964
2015-02-11,-0.060624621816434854
2015-02-12,-0.048009219186360606
2015-02-13,-0.06782259633876106
2015-02-14,-0.03571808260207923
2015-02-15,0.13580154115906182
2015-02-16,-0.032260862218221435
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.04800921918636066
2015-02-20,0.27193371548364176
2015-02-21,-0.2719337154836418
2015-02-22,-0.06453852113757118
2015-02-23,-0.03390155167568134
2015-02-24,-0.05310982531394841
2015-02-25,0.0
2015-02-26,-0.01834913866819654
2015-02-27,0.03636764417087479
2015-02-28,-0.09352605801082348
2015-03-01,0.03846628082779614
2015-03-02,0.21936282847430366
2015-03-03,-0.07878087785311434
2015-03-04,-0.05043085362689197
2015-03-05,0.050430853626891904
2015-03-06,0.09381875521765491
2015-03-07,0.04380262265839284
2015-03-08,-0.12136085700426748
2015-03-09,0.0
2015-03-10,0.12136085700426753
2015-03-11,-0.08961215868968717
2015-03-12,0.030771658666753687
2015-03-13,-0.06252035698133393
2015-03-14,-0.08408311721054144
2015-03-15,0.034486176071169404
2015-03-16,0.049596941139372186
2015-03-17,-0.06669137449867228
2015-03-18,0.09844007281325251
2015-03-19,-0.0317486983145803
2015-03-20,-0.11980119981262065
2015-03-21,-0.0370412716803491
2015-03-22,0.018692133012152546
2015-03-23,0.018349138668196617
2015-03-24,0.05310982531394833
2015-03-25,0.06669137449867214
2015-03-26,-0.11980119981262065
2015-03-27,-0.07550755250814517
2015-03-28,-0.060624621816434854
2015-03-29,0.0408219945202552
2015-03-30,0.1823215567939546
2015-03-31,-0.05129329438755058
2015-04-01,0.01739174271186924
2015-04-02,-0.05310982531394841
2015-04-03,-0.056089466651043585
2015-04-04,-0.019418085857101627
2015-04-05,0.03846628082779614
2015-04-06,0.0
2015-04-07,0.037041271680349076
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,-0.01834913866819654
2015-04-11,-0.11778303565638351
2015-04-12,0.06062462181643484
2015-04-13,0.019418085857101516
2015-04-14,0.09180754925312289
2015-04-15,-0.09180754925312286
2015-04-16,-0.03922071315328127
2015-04-17,0.01980262729617973
2015-04-18,-0.10318423623523075
2015-04-19,0.1031842362352308
2015-04-20,0.0
2015-04-21,0.09352605801082355
2015-04-22,0.0
2015-04-23,-0.07410797215372185
2015-04-24,-0.03922071315328127
2015-04-25,-0.08338160893905101
2015-04-26,0.083381608939051
2015-04-27,-0.020202707317519466
2015-04-28,-0.020619287202735703
2015-04-29,0.0
2015-04-30,0.11778303565638346
2015-05-01,-0.11778303565638351
2015-05-02,-0.04255961441879589
2015-05-03,-0.04445176257083381
2015-05-04,0.0870113769896297
2015-05-05,0.0
2015-05-06,0.02061928720273561
2015-05-07,0.0
2015-05-08,0.0
2015-05-09,-0.15415067982725836
2015-05-10,0.04652001563489291
2015-05-11,0.10763066419236536
2015-05-12,0.040005334613699206
2015-05-13,0.0
2015-05-14,0.1953087523207657
2015-05-15,-0.21511137961694557
2015-05-16,0.01980262729617973
2015-05-17,0.0
2015-05-18,0.019418085857101516
2015-05-19,0.07410797215372183
2015-05-20,0.0
2015-05-21,-0.05505977718302743
2015-05-22,-0.09909090264423089
2015-05-23,0.02061928720273561
2015-05-24,0.059423420470800806
2015-05-25,0.0
2015-05-26,0.0
2015-05-27,-0.019418085857101627
2015-05-28,-0.10318423623523075
2015-05-29,0.1967102942460543
2015-05-30,0.14903557916048796
2015-05-31,-0.1670540846631662
2015-06-01,-0.056089466651043585
2015-06-02,-0.03922071315328127
2015-06-03,-0.020202707317519466
2015-06-04,0.059423420470800806
2015-06-05,-0.08004270767353637
2015-06-06,0.0
2015-06-07,-0.04255961441879589
2015-06-08,0.021506205220963682
2015-06-09,0.04167269640056808
2015-06-10,0.02020270731751947
2015-06-11,-0.08338160893905101
2015-06-12,0.0425596144187959
2015-06-13,-0.15762894420358317
2015-06-14,0.1365755350057507
2015-06-15,-0.02150620522096362
2015-06-16,0.14165051706302684
2015-06-17,0.05505977718302739
2015-06-18,0.5493592877682336
2015-06-19,-0.4315762521118501
2015-06-20,-0.08269171584511341
2015-06-21,-0.14842000511827333
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,-0.020202707317519466
2015-06-25,0.11551288712184424
2015-06-26,-0.178691788743376
2015-06-27,0.1031842362352308
2015-06-28,0.019418085857101516
2015-06-29,0.14310084364067324
2015-06-30,0.125163142954006
2015-07-01,0.07410797215372183
2015-07-02,-0.10008345855698253
2015-07-03,-0.11122563511022437
2015-07-04,0.05715841383994862
